CMDLINE c:\users\ialrazi\powersynth\cornerstitch_dev\powercad-full\venv_64bit\scripts\python.exe powercad\recursive_suite\perf_test.py
MEM 149.078125 1571608241.7500
MEM 149.078125 1571608241.8500
MEM 149.078125 1571608241.9500
MEM 149.078125 1571608242.0500
MEM 149.078125 1571608242.1510
MEM 149.078125 1571608242.2510
MEM 149.078125 1571608242.3510
MEM 149.078125 1571608242.4520
MEM 149.078125 1571608242.5520
MEM 149.078125 1571608242.6520
MEM 149.078125 1571608242.7520
MEM 149.078125 1571608242.8530
MEM 149.078125 1571608242.9530
MEM 149.078125 1571608243.0530
MEM 149.078125 1571608243.1540
MEM 149.078125 1571608243.2540
MEM 149.078125 1571608243.3550
MEM 149.078125 1571608243.4550
MEM 149.078125 1571608243.5550
MEM 149.078125 1571608243.6560
MEM 149.078125 1571608243.7560
MEM 149.078125 1571608243.8560
MEM 149.078125 1571608243.9560
MEM 149.078125 1571608244.0570
MEM 149.078125 1571608244.1570
MEM 149.078125 1571608244.2570
MEM 149.078125 1571608244.3570
MEM 149.078125 1571608244.4580
MEM 149.078125 1571608244.5590
MEM 149.078125 1571608244.6590
MEM 149.078125 1571608244.7590
MEM 149.078125 1571608244.8590
MEM 149.078125 1571608244.9600
MEM 149.078125 1571608245.0600
MEM 149.078125 1571608245.1610
MEM 149.078125 1571608245.2610
MEM 149.078125 1571608245.3620
MEM 149.078125 1571608245.4620
MEM 149.078125 1571608245.5620
MEM 149.078125 1571608245.6620
MEM 149.078125 1571608245.7630
MEM 149.078125 1571608245.8640
MEM 149.078125 1571608245.9640
MEM 149.078125 1571608246.0650
MEM 149.078125 1571608246.1650
MEM 149.078125 1571608246.2650
MEM 149.078125 1571608246.3650
MEM 149.078125 1571608246.4660
MEM 149.078125 1571608246.5660
MEM 149.078125 1571608246.6670
MEM 149.078125 1571608246.7670
MEM 149.078125 1571608246.8670
MEM 149.078125 1571608246.9670
MEM 149.078125 1571608247.0680
MEM 149.078125 1571608247.1680
MEM 149.078125 1571608247.2690
MEM 149.078125 1571608247.3690
MEM 149.078125 1571608247.4700
MEM 149.078125 1571608247.5700
MEM 149.078125 1571608247.6700
MEM 149.078125 1571608247.7710
MEM 149.078125 1571608247.8710
MEM 149.078125 1571608247.9710
MEM 149.078125 1571608248.0710
MEM 149.078125 1571608248.1720
MEM 149.078125 1571608248.2720
MEM 149.078125 1571608248.3720
MEM 149.078125 1571608248.4730
MEM 149.078125 1571608248.5730
MEM 149.078125 1571608248.6730
MEM 149.078125 1571608248.7730
MEM 149.078125 1571608248.8740
MEM 149.078125 1571608248.9740
MEM 149.078125 1571608249.0740
MEM 149.078125 1571608249.1750
MEM 149.078125 1571608249.2750
MEM 149.078125 1571608249.3750
MEM 149.078125 1571608249.4750
MEM 149.078125 1571608249.5760
MEM 149.078125 1571608249.6760
MEM 149.078125 1571608249.7760
MEM 149.078125 1571608249.8770
MEM 149.078125 1571608249.9780
MEM 149.078125 1571608250.0780
MEM 149.078125 1571608250.1780
MEM 149.078125 1571608250.2790
MEM 149.078125 1571608250.3790
MEM 149.078125 1571608250.4800
MEM 149.078125 1571608250.5800
MEM 149.078125 1571608250.6810
MEM 149.078125 1571608250.7810
MEM 149.078125 1571608250.8810
MEM 149.078125 1571608250.9810
MEM 149.078125 1571608251.0820
MEM 149.078125 1571608251.1820
MEM 149.078125 1571608251.2820
MEM 149.078125 1571608251.3830
MEM 149.078125 1571608251.4830
MEM 149.078125 1571608251.5840
MEM 149.078125 1571608251.6840
MEM 149.078125 1571608251.7840
MEM 149.078125 1571608251.8840
MEM 149.078125 1571608251.9850
MEM 149.078125 1571608252.0860
MEM 149.078125 1571608252.1870
MEM 149.078125 1571608252.2870
MEM 149.078125 1571608252.3870
MEM 149.078125 1571608252.4880
MEM 149.078125 1571608252.5880
MEM 149.078125 1571608252.6880
MEM 149.078125 1571608252.7880
MEM 149.078125 1571608252.8890
MEM 149.078125 1571608252.9900
MEM 149.078125 1571608253.0900
MEM 149.078125 1571608253.1910
MEM 149.078125 1571608253.2910
MEM 149.078125 1571608253.3910
MEM 149.078125 1571608253.4910
MEM 149.078125 1571608253.5920
MEM 149.078125 1571608253.6920
MEM 149.078125 1571608253.7930
MEM 149.078125 1571608253.8930
MEM 149.078125 1571608253.9930
MEM 149.078125 1571608254.0940
MEM 149.078125 1571608254.1940
MEM 149.078125 1571608254.2950
MEM 149.078125 1571608254.3960
MEM 149.078125 1571608254.4960
MEM 149.078125 1571608254.5960
MEM 149.078125 1571608254.6970
MEM 149.078125 1571608254.7970
MEM 149.078125 1571608254.8970
MEM 149.078125 1571608254.9970
MEM 149.078125 1571608255.0980
MEM 149.078125 1571608255.1980
MEM 149.078125 1571608255.2980
MEM 149.078125 1571608255.3980
MEM 149.078125 1571608255.4990
MEM 149.078125 1571608255.5990
MEM 149.078125 1571608255.6990
MEM 149.078125 1571608255.8000
MEM 149.078125 1571608255.9000
MEM 149.078125 1571608256.0010
MEM 149.078125 1571608256.1010
MEM 149.078125 1571608256.2010
MEM 149.078125 1571608256.3020
MEM 149.078125 1571608256.4020
MEM 149.078125 1571608256.5020
MEM 149.078125 1571608256.6030
MEM 149.078125 1571608256.7030
MEM 149.078125 1571608256.8040
MEM 149.078125 1571608256.9040
MEM 149.078125 1571608257.0040
MEM 149.078125 1571608257.1050
MEM 149.078125 1571608257.2050
MEM 149.078125 1571608257.3050
MEM 149.078125 1571608257.4050
MEM 149.078125 1571608257.5060
MEM 149.078125 1571608257.6060
MEM 149.078125 1571608257.7060
MEM 149.078125 1571608257.8070
MEM 149.078125 1571608257.9070
MEM 149.078125 1571608258.0070
MEM 149.078125 1571608258.1070
MEM 149.078125 1571608258.2080
MEM 149.078125 1571608258.3080
MEM 149.078125 1571608258.4080
MEM 149.078125 1571608258.5080
MEM 149.078125 1571608258.6090
MEM 149.078125 1571608258.7090
MEM 149.078125 1571608258.8090
MEM 149.078125 1571608258.9110
MEM 149.078125 1571608259.0120
MEM 149.078125 1571608259.1120
MEM 149.078125 1571608259.2130
MEM 149.078125 1571608259.3140
MEM 149.078125 1571608259.4140
MEM 149.078125 1571608259.5150
MEM 149.078125 1571608259.6150
MEM 149.078125 1571608259.7150
MEM 149.078125 1571608259.8150
MEM 149.078125 1571608259.9160
MEM 149.078125 1571608260.0160
MEM 149.078125 1571608260.1160
MEM 149.078125 1571608260.2160
MEM 149.078125 1571608260.3170
MEM 149.078125 1571608260.4170
MEM 149.078125 1571608260.5170
MEM 149.078125 1571608260.6180
MEM 149.078125 1571608260.7180
MEM 149.078125 1571608260.8180
MEM 149.078125 1571608260.9180
MEM 149.078125 1571608261.0190
MEM 149.078125 1571608261.1190
MEM 149.078125 1571608261.2190
MEM 149.078125 1571608261.3200
MEM 149.078125 1571608261.4200
MEM 149.078125 1571608261.5210
MEM 149.078125 1571608261.6210
MEM 149.078125 1571608261.7210
MEM 149.078125 1571608261.8220
MEM 149.078125 1571608261.9220
MEM 149.078125 1571608262.0220
MEM 149.078125 1571608262.1230
MEM 149.078125 1571608262.2230
MEM 149.078125 1571608262.3240
MEM 149.078125 1571608262.4240
MEM 149.078125 1571608262.5240
MEM 149.078125 1571608262.6250
MEM 149.078125 1571608262.7250
MEM 149.078125 1571608262.8250
MEM 149.078125 1571608262.9260
MEM 149.078125 1571608263.0260
MEM 149.078125 1571608263.1260
MEM 149.078125 1571608263.2270
MEM 149.078125 1571608263.3270
MEM 149.078125 1571608263.4280
MEM 149.078125 1571608263.5280
MEM 149.078125 1571608263.6280
MEM 149.078125 1571608263.7280
MEM 149.078125 1571608263.8290
MEM 149.078125 1571608263.9290
MEM 149.078125 1571608264.0290
MEM 149.078125 1571608264.1300
MEM 149.078125 1571608264.2370
MEM 149.078125 1571608264.3380
MEM 149.078125 1571608264.4380
MEM 149.078125 1571608264.5380
MEM 149.078125 1571608264.6380
MEM 149.078125 1571608264.7390
MEM 149.078125 1571608264.8390
MEM 149.078125 1571608264.9400
MEM 149.078125 1571608265.0400
MEM 149.078125 1571608265.1400
MEM 149.078125 1571608265.2400
MEM 149.078125 1571608265.3410
MEM 149.078125 1571608265.4410
MEM 149.078125 1571608265.5410
MEM 149.078125 1571608265.6420
MEM 149.078125 1571608265.7420
MEM 149.078125 1571608265.8420
MEM 149.078125 1571608265.9420
MEM 149.078125 1571608266.0430
MEM 149.078125 1571608266.1430
MEM 149.078125 1571608266.2440
MEM 149.078125 1571608266.3440
MEM 149.078125 1571608266.4440
MEM 149.078125 1571608266.5450
MEM 149.078125 1571608266.6460
MEM 149.078125 1571608266.7460
MEM 149.078125 1571608266.8470
MEM 149.078125 1571608266.9470
MEM 149.078125 1571608267.0470
MEM 149.078125 1571608267.1480
MEM 149.078125 1571608267.2480
MEM 149.078125 1571608267.3480
MEM 149.078125 1571608267.4480
MEM 149.078125 1571608267.5490
MEM 149.078125 1571608267.6490
MEM 149.078125 1571608267.7500
MEM 149.078125 1571608267.8500
MEM 149.078125 1571608267.9510
MEM 149.078125 1571608268.0520
MEM 149.078125 1571608268.1520
MEM 149.078125 1571608268.2520
MEM 149.078125 1571608268.3520
MEM 149.078125 1571608268.4530
MEM 149.078125 1571608268.5530
MEM 149.078125 1571608268.6540
MEM 149.078125 1571608268.7540
MEM 149.078125 1571608268.8540
MEM 149.078125 1571608268.9540
MEM 149.078125 1571608269.0550
MEM 149.078125 1571608269.1550
MEM 149.078125 1571608269.2550
MEM 149.078125 1571608269.3560
MEM 149.078125 1571608269.4560
MEM 149.078125 1571608269.5570
MEM 149.078125 1571608269.6570
MEM 149.078125 1571608269.7570
MEM 149.078125 1571608269.8580
MEM 149.078125 1571608269.9580
MEM 149.078125 1571608270.0590
MEM 149.078125 1571608270.1590
MEM 149.078125 1571608270.2600
MEM 149.078125 1571608270.3600
MEM 149.078125 1571608270.4610
MEM 149.078125 1571608270.5610
MEM 149.078125 1571608270.6610
MEM 149.078125 1571608270.7610
MEM 149.078125 1571608270.8620
MEM 149.078125 1571608270.9630
MEM 149.078125 1571608271.0630
MEM 149.078125 1571608271.1630
MEM 149.078125 1571608271.2630
MEM 149.078125 1571608271.3640
MEM 149.078125 1571608271.4640
MEM 149.078125 1571608271.5640
MEM 149.078125 1571608271.6640
MEM 149.078125 1571608271.7650
MEM 149.078125 1571608271.8650
MEM 149.078125 1571608271.9650
MEM 149.078125 1571608272.0650
MEM 149.078125 1571608272.1660
MEM 149.078125 1571608272.2660
MEM 149.078125 1571608272.3660
MEM 149.078125 1571608272.4670
MEM 149.078125 1571608272.5670
MEM 149.078125 1571608272.6670
MEM 149.078125 1571608272.7670
MEM 149.078125 1571608272.8680
MEM 149.078125 1571608272.9680
MEM 149.078125 1571608273.0680
MEM 149.078125 1571608273.1680
MEM 149.078125 1571608273.2690
MEM 149.078125 1571608273.3690
MEM 149.078125 1571608273.4700
MEM 149.078125 1571608273.5700
MEM 149.078125 1571608273.6700
MEM 149.078125 1571608273.7710
MEM 149.078125 1571608273.8710
MEM 149.078125 1571608273.9710
MEM 149.078125 1571608274.0710
MEM 149.078125 1571608274.1720
MEM 149.078125 1571608274.2720
MEM 149.078125 1571608274.3730
MEM 149.078125 1571608274.4730
MEM 149.078125 1571608274.5730
MEM 149.078125 1571608274.6740
MEM 149.078125 1571608274.7740
MEM 149.078125 1571608274.8750
MEM 149.078125 1571608274.9760
MEM 149.078125 1571608275.0760
MEM 149.078125 1571608275.1760
MEM 149.078125 1571608275.2770
MEM 149.078125 1571608275.3770
MEM 149.078125 1571608275.4770
MEM 149.078125 1571608275.5780
MEM 149.078125 1571608275.6780
MEM 149.078125 1571608275.7790
MEM 149.078125 1571608275.8790
MEM 149.078125 1571608275.9800
MEM 149.078125 1571608276.0800
MEM 149.078125 1571608276.1800
MEM 149.078125 1571608276.2800
MEM 149.078125 1571608276.3810
MEM 149.078125 1571608276.4810
MEM 149.078125 1571608276.5820
MEM 149.078125 1571608276.6820
MEM 149.078125 1571608276.7820
MEM 149.078125 1571608276.8830
MEM 149.078125 1571608276.9830
MEM 149.078125 1571608277.0830
MEM 149.078125 1571608277.1840
MEM 149.078125 1571608277.2850
MEM 149.078125 1571608277.3850
MEM 149.078125 1571608277.4860
MEM 149.078125 1571608277.5860
MEM 149.078125 1571608277.6870
MEM 149.078125 1571608277.7870
MEM 149.078125 1571608277.8870
MEM 149.078125 1571608277.9880
MEM 149.078125 1571608278.0880
MEM 149.078125 1571608278.1880
MEM 149.078125 1571608278.2880
MEM 149.078125 1571608278.3890
MEM 149.078125 1571608278.4890
MEM 149.078125 1571608278.5890
MEM 149.078125 1571608278.6890
MEM 149.078125 1571608278.7900
MEM 149.078125 1571608278.8900
MEM 149.078125 1571608278.9910
MEM 149.078125 1571608279.0910
MEM 149.078125 1571608279.1910
MEM 149.078125 1571608279.2920
MEM 149.078125 1571608279.3930
MEM 149.078125 1571608279.4930
MEM 149.078125 1571608279.5930
MEM 149.078125 1571608279.6940
MEM 149.078125 1571608279.7940
MEM 149.078125 1571608279.8950
MEM 149.078125 1571608279.9950
MEM 149.078125 1571608280.0950
MEM 149.078125 1571608280.1960
MEM 149.078125 1571608280.2960
MEM 149.078125 1571608280.3970
MEM 149.078125 1571608280.4970
MEM 149.078125 1571608280.5980
MEM 149.078125 1571608280.6980
MEM 149.078125 1571608280.7990
MEM 149.078125 1571608280.8990
MEM 149.078125 1571608281.0000
MEM 149.078125 1571608281.1010
MEM 149.078125 1571608281.2010
MEM 149.078125 1571608281.3020
MEM 149.078125 1571608281.4020
MEM 149.078125 1571608281.5020
MEM 149.078125 1571608281.6020
MEM 149.078125 1571608281.7030
MEM 149.078125 1571608281.8030
MEM 149.078125 1571608281.9040
MEM 149.078125 1571608282.0040
MEM 149.078125 1571608282.1040
MEM 149.078125 1571608282.2050
MEM 149.078125 1571608282.3050
MEM 149.078125 1571608282.4050
MEM 149.078125 1571608282.5050
MEM 149.078125 1571608282.6060
MEM 149.078125 1571608282.7060
MEM 149.078125 1571608282.8080
MEM 149.078125 1571608282.9080
MEM 149.078125 1571608283.0090
MEM 149.078125 1571608283.1090
MEM 149.078125 1571608283.2090
MEM 149.078125 1571608283.3100
MEM 149.078125 1571608283.4100
MEM 149.078125 1571608283.5110
MEM 149.078125 1571608283.6110
MEM 149.078125 1571608283.7120
MEM 149.078125 1571608283.8120
MEM 149.078125 1571608283.9130
MEM 149.078125 1571608284.0130
MEM 149.078125 1571608284.1130
MEM 149.078125 1571608284.2130
MEM 149.078125 1571608284.3140
MEM 149.078125 1571608284.4140
MEM 149.078125 1571608284.5140
MEM 149.078125 1571608284.6140
MEM 149.078125 1571608284.7150
MEM 149.078125 1571608284.8160
MEM 149.078125 1571608284.9160
MEM 149.078125 1571608285.0160
MEM 149.078125 1571608285.1160
MEM 149.078125 1571608285.2170
MEM 149.078125 1571608285.3170
MEM 149.078125 1571608285.4170
MEM 149.078125 1571608285.5170
MEM 149.078125 1571608285.6180
MEM 149.078125 1571608285.7180
MEM 149.078125 1571608285.8190
MEM 149.078125 1571608285.9190
MEM 149.078125 1571608286.0200
MEM 149.078125 1571608286.1200
MEM 149.078125 1571608286.2200
MEM 149.078125 1571608286.3210
MEM 149.078125 1571608286.4210
MEM 149.078125 1571608286.5220
MEM 149.078125 1571608286.6220
MEM 149.078125 1571608286.7230
MEM 149.078125 1571608286.8230
MEM 149.078125 1571608286.9230
MEM 149.078125 1571608287.0240
MEM 149.078125 1571608287.1240
MEM 149.078125 1571608287.2250
MEM 149.078125 1571608287.3260
MEM 149.078125 1571608287.4260
MEM 149.078125 1571608287.5260
MEM 149.078125 1571608287.6270
MEM 149.078125 1571608287.7270
MEM 149.078125 1571608287.8280
MEM 149.078125 1571608287.9280
MEM 149.078125 1571608288.0280
MEM 149.078125 1571608288.1290
MEM 149.078125 1571608288.2290
MEM 149.078125 1571608288.3290
MEM 149.078125 1571608288.4300
MEM 149.078125 1571608288.5300
MEM 149.078125 1571608288.6310
MEM 149.078125 1571608288.7310
MEM 149.078125 1571608288.8310
MEM 149.078125 1571608288.9320
MEM 149.078125 1571608289.0320
MEM 149.078125 1571608289.1320
MEM 149.078125 1571608289.2320
MEM 149.078125 1571608289.3330
MEM 149.078125 1571608289.4330
MEM 149.078125 1571608289.5330
MEM 149.078125 1571608289.6330
MEM 149.078125 1571608289.7340
MEM 149.078125 1571608289.8340
MEM 149.078125 1571608289.9350
MEM 149.078125 1571608290.0350
MEM 149.078125 1571608290.1360
MEM 149.078125 1571608290.2370
MEM 149.078125 1571608290.3370
MEM 149.078125 1571608290.4380
MEM 149.078125 1571608290.5380
MEM 149.078125 1571608290.6390
MEM 149.078125 1571608290.7390
MEM 149.078125 1571608290.8400
MEM 149.078125 1571608290.9400
MEM 149.078125 1571608291.0410
MEM 149.078125 1571608291.1410
MEM 149.078125 1571608291.2410
MEM 149.078125 1571608291.3410
MEM 149.078125 1571608291.4420
MEM 149.078125 1571608291.5420
MEM 149.078125 1571608291.6420
MEM 149.078125 1571608291.7430
MEM 149.078125 1571608291.8430
MEM 149.078125 1571608291.9430
MEM 149.078125 1571608292.0430
MEM 149.078125 1571608292.1440
MEM 149.078125 1571608292.2450
MEM 149.078125 1571608292.3450
MEM 149.078125 1571608292.4460
MEM 149.078125 1571608292.5460
MEM 149.078125 1571608292.6460
MEM 149.078125 1571608292.7460
MEM 149.078125 1571608292.8470
MEM 149.078125 1571608292.9470
MEM 149.078125 1571608293.0470
MEM 149.078125 1571608293.1470
MEM 149.078125 1571608293.2480
MEM 149.078125 1571608293.3480
MEM 149.078125 1571608293.4480
MEM 149.078125 1571608293.5490
MEM 149.078125 1571608293.6490
MEM 149.078125 1571608293.7490
MEM 149.078125 1571608293.8490
MEM 149.078125 1571608293.9500
MEM 149.078125 1571608294.0500
MEM 149.078125 1571608294.1500
MEM 149.078125 1571608294.2500
MEM 149.078125 1571608294.3510
MEM 149.078125 1571608294.4510
MEM 149.078125 1571608294.5520
MEM 149.078125 1571608294.6520
MEM 149.078125 1571608294.7520
MEM 149.078125 1571608294.8520
MEM 149.078125 1571608294.9530
MEM 149.078125 1571608295.0530
MEM 149.078125 1571608295.1530
MEM 149.078125 1571608295.2540
MEM 149.078125 1571608295.3540
MEM 149.078125 1571608295.4540
MEM 149.078125 1571608295.5550
MEM 149.078125 1571608295.6550
MEM 149.078125 1571608295.7550
MEM 149.078125 1571608295.8550
MEM 149.078125 1571608295.9560
MEM 149.078125 1571608296.0560
MEM 149.078125 1571608296.1560
MEM 149.078125 1571608296.2570
MEM 149.078125 1571608296.3570
MEM 149.078125 1571608296.4570
MEM 149.078125 1571608296.5570
MEM 149.078125 1571608296.6580
MEM 149.078125 1571608296.7580
MEM 149.078125 1571608296.8580
MEM 149.078125 1571608296.9580
MEM 149.078125 1571608297.0590
MEM 149.078125 1571608297.1600
MEM 149.078125 1571608297.2600
MEM 149.078125 1571608297.3610
MEM 149.078125 1571608297.4610
MEM 149.078125 1571608297.5620
MEM 149.078125 1571608297.6620
MEM 149.078125 1571608297.7630
MEM 149.078125 1571608297.8630
MEM 149.078125 1571608297.9630
MEM 149.078125 1571608298.0630
MEM 149.078125 1571608298.1640
MEM 149.078125 1571608298.2640
MEM 149.078125 1571608298.3650
MEM 149.078125 1571608298.4650
MEM 149.078125 1571608298.5650
MEM 149.078125 1571608298.6660
MEM 149.078125 1571608298.7660
MEM 149.078125 1571608298.8670
MEM 149.078125 1571608298.9670
MEM 149.078125 1571608299.0670
MEM 149.078125 1571608299.1670
MEM 149.078125 1571608299.2680
MEM 149.078125 1571608299.3680
MEM 149.078125 1571608299.4680
MEM 149.078125 1571608299.5690
MEM 149.078125 1571608299.6690
MEM 149.078125 1571608299.7700
MEM 149.078125 1571608299.8700
MEM 149.078125 1571608299.9710
MEM 149.078125 1571608300.0710
MEM 149.078125 1571608300.1710
MEM 149.078125 1571608300.2710
MEM 149.078125 1571608300.3720
MEM 149.078125 1571608300.4720
MEM 149.078125 1571608300.5730
MEM 149.078125 1571608300.6730
MEM 149.078125 1571608300.7730
MEM 149.078125 1571608300.8730
MEM 149.078125 1571608300.9740
MEM 149.078125 1571608301.0740
MEM 149.078125 1571608301.1740
MEM 149.078125 1571608301.2750
MEM 149.078125 1571608301.3750
MEM 149.078125 1571608301.4750
MEM 149.078125 1571608301.5750
MEM 149.078125 1571608301.6760
MEM 149.078125 1571608301.7760
MEM 149.078125 1571608301.8770
MEM 149.078125 1571608301.9770
MEM 149.078125 1571608302.0780
MEM 149.078125 1571608302.1790
MEM 149.078125 1571608302.2790
MEM 149.078125 1571608302.3800
MEM 149.078125 1571608302.4800
MEM 149.078125 1571608302.5810
MEM 149.078125 1571608302.6810
MEM 149.078125 1571608302.7820
MEM 149.078125 1571608302.8820
MEM 149.078125 1571608302.9820
MEM 149.078125 1571608303.0830
MEM 149.078125 1571608303.1830
MEM 149.078125 1571608303.2840
MEM 149.078125 1571608303.3840
MEM 149.078125 1571608303.4850
MEM 149.078125 1571608303.5850
MEM 149.078125 1571608303.6850
MEM 149.078125 1571608303.7850
MEM 149.078125 1571608303.8860
MEM 149.078125 1571608303.9860
MEM 149.078125 1571608304.0860
MEM 149.078125 1571608304.1860
MEM 149.078125 1571608304.2870
MEM 149.078125 1571608304.3870
MEM 149.078125 1571608304.4880
MEM 149.078125 1571608304.5880
MEM 149.078125 1571608304.6880
MEM 149.078125 1571608304.7890
MEM 149.078125 1571608304.8890
MEM 149.078125 1571608304.9900
MEM 149.078125 1571608305.0900
MEM 149.078125 1571608305.1900
MEM 149.078125 1571608305.2910
MEM 149.078125 1571608305.3910
MEM 149.078125 1571608305.4920
MEM 149.078125 1571608305.5920
MEM 149.078125 1571608305.6930
MEM 149.078125 1571608305.7930
MEM 149.078125 1571608305.8940
MEM 149.078125 1571608305.9940
MEM 149.078125 1571608306.0940
MEM 149.078125 1571608306.1940
MEM 149.078125 1571608306.2950
MEM 149.078125 1571608306.3950
MEM 149.078125 1571608306.4950
MEM 149.078125 1571608306.5960
MEM 149.078125 1571608306.6960
MEM 149.078125 1571608306.7960
MEM 149.078125 1571608306.8970
MEM 149.078125 1571608306.9970
MEM 149.078125 1571608307.0980
MEM 149.078125 1571608307.1980
MEM 149.078125 1571608307.2980
MEM 149.078125 1571608307.3980
